Date,In1,In2,In3,In4,In5,In6,In7,In8,In9,In10,In11,Out
2022-03-11,3125.73,2445.14,50850.1,10591.99,1709.93,109.33,76.31,1982.7,20,66,2,72
2022-03-12,3123.12,2438.52,50836.58,10565.8,1709.96,111.02,76.23,1972.82,33,39,7,79
2022-03-14,3117.14,2420.09,50814.81,10519.78,1718.34,103.01,76.75,1959.6,15,53,7,82
2022-03-15,3113.79,2408.26,50806.57,10499.95,1726.71,96.44,76.49,1928.5,17,68,4,81
2022-03-16,3110.19,2394.7,50800.09,10482.24,1737.85,95.04,76.27,1908,28,65,2,79
2022-03-17,3106.34,2379.4,50795.38,10466.65,1751.77,102.98,76.02,1942.1,35,45,1,74
2022-03-18,3102.25,2362.37,50792.43,10453.18,1768.48,104.7,75.98,1928.2,26,15,1,73
2022-03-19,3097.91,2343.59,50791.24,10441.82,1787.96,106.66,76.35,1921.6,37,47,6,76
2022-03-20,3093.33,2323.09,50791.81,10432.59,1810.23,109.29,76.36,1928.3,26.26,51.58,3.53,74
2022-03-21,3088.5,2300.84,50794.14,10425.48,1835.28,112.12,75.95,1928.6,14,36,9,82
2022-03-22,3083.43,2276.86,50798.24,10420.49,1863.1,111.76,76.31,1920.7,49,69,5,81
2022-03-23,3078.1,2251.14,50804.09,10417.62,1893.71,114.93,76.1,1936.6,23,63,7,86
2022-03-24,3072.54,2223.68,50811.71,10416.86,1927.1,112.34,76.55,1961.6,33,47,1,83
2022-03-25,3066.72,2194.49,50821.09,10418.23,1963.26,113.9,76.32,1953.8,31,55,3,81
2022-03-26,3060.66,2163.56,50832.24,10421.72,2002.21,110.21,76.46,1954.07,61,52,3,80
2022-03-27,3054.36,2130.89,50845.14,10427.33,2043.94,107.52,76.48,1954.87,31,30,0,79
2022-03-28,3047.81,2096.49,50859.81,10435.05,2088.45,105.96,76.28,1939.6,50,64,9,85
2022-03-29,3041.01,2060.35,50876.24,10444.9,2135.74,104.24,76.03,1912,102,75,4,87
2022-03-30,3033.97,2022.47,50894.44,10456.87,2185.81,107.82,75.67,1933.5,79,97,10,89
2022-03-31,3026.68,1982.86,50914.39,10470.96,2238.66,100.28,75.83,1949.2,94,123,9,97
2022-04-01,3019.2,1942.15,50935.56,10486.4,2293.49,99.27,75.91,1919.1,40.95,58.37,4.74,98
2022-04-02,3011.77,1902.94,50955.78,10500.12,2347.15,99.99,76.59,1908.98,42.11,57.94,4.89,101
2022-04-03,3004.45,1865.86,50974.49,10511.35,2398.84,102.18,76.6,1919.64,42.65,59.06,4.76,99
2022-04-04,2997.23,1830.92,50991.7,10520.11,2448.56,103.28,75.99,1929.2,44.38,59.44,4.62,97
2022-04-05,2990.12,1798.11,51007.41,10526.37,2496.3,101.96,75.48,1922.9,46.2,58.87,4.67,97
2022-04-06,2983.11,1767.44,51021.62,10530.16,2542.08,96.23,75.45,1918.4,47.5,58.43,4.86,100
2022-04-07,2976.21,1738.91,51034.33,10531.45,2585.88,96.03,75.95,1933.8,7,73,4,103
2022-04-08,2969.42,1712.51,51045.53,10530.26,2627.72,98.26,75.91,1941.6,12,52,9,111
2022-04-09,2962.73,1688.25,51055.23,10526.59,2667.58,97.32,76.71,1938.33,10,56,0,105
2022-04-10,2956.15,1666.12,51063.43,10520.43,2705.47,96.15,76.73,1936.39,42.57,63.71,5.21,107
2022-04-11,2949.67,1646.13,51070.13,10511.79,2741.39,94.29,75.92,1944.3,4,44,2,100
2022-04-12,2943.3,1628.28,51075.33,10500.66,2775.34,100.6,75.84,1972.1,9,48,5,100
2022-04-13,2937.03,1612.56,51079.02,10487.05,2807.31,104.25,76.15,1981,14,55,1,94
2022-04-14,2930.87,1598.98,51081.22,10470.95,2837.32,106.95,76.12,1970.9,11,50,2,95
2022-04-15,2924.81,1587.54,51081.91,10452.37,2865.35,109.59,76.31,1971.05,8,25,2,94
2022-04-16,2918.87,1578.23,51081.1,10431.3,2891.42,109.98,76.83,1983.71,11,55,5,96
2022-04-17,2913.02,1571.06,51078.78,10407.75,2915.51,109.07,76.85,1992.84,31.62,62.85,4.77,101
2022-04-18,2907.28,1566.02,51074.97,10381.71,2937.63,108.21,76.33,1982.9,13,87,7,99
2022-04-19,2901.65,1563.12,51069.65,10353.19,2957.78,102.56,76.28,1955.7,12,81,3,98
2022-04-20,2896.13,1562.36,51062.84,10322.19,2975.96,102.75,76.45,1952.3,20,122,6,94
2022-04-21,2890.71,1563.73,51054.52,10288.69,2992.17,103.79,76.28,1944.9,16,173,9,94
2022-04-22,2885.39,1567.24,51044.69,10252.72,3006.41,102.07,76.29,1931,14,79,0,89
2022-04-23,2880.18,1572.88,51033.37,10214.25,3018.68,100.38,76.96,1910.52,12,67,8,92
2022-04-24,2875.08,1580.66,51020.54,10173.31,3028.97,100.3,76.98,1896.44,11.53,71.13,4.2,91
2022-04-25,2870.08,1590.58,51006.22,10129.88,3037.3,98.54,76.46,1893.2,13,70,3,90
2022-04-26,2865.19,1602.63,50990.39,10083.96,3043.65,101.7,76.53,1901.4,13,34,6,91
2022-04-27,2860.4,1616.82,50973.06,10035.56,3048.03,102.02,76.79,1885.9,11,68,2,88
2022-04-28,2855.72,1633.15,50954.22,9984.67,3050.44,105.36,76.47,1888.7,20,61,4,88
2022-04-29,2851.15,1651.61,50933.89,9931.3,3050.88,104.69,76.59,1909.3,28,81,9,88
2022-04-30,2846.68,1672.21,50912.05,9875.44,3049.35,105.63,77.08,1902.2,48,104,16,104
2022-05-01,2842.32,1694.47,50890.38,9818.17,3046.31,105.11,77.1,1877.47,15.39,72.44,5,104
2022-05-02,2838.06,1716.5,50875.54,9763.78,3043.57,105.17,76.52,1861.8,5,44,3,105
2022-05-03,2833.91,1737.83,50869.18,9713.35,3041.61,102.41,76.52,1868.8,13,24,1,101
2022-05-04,2829.86,1758.47,50871.32,9666.87,3040.41,107.81,76.47,1867,15,42,8,108
2022-05-05,2825.92,1778.4,50881.96,9624.34,3039.97,108.26,76,1874,17,66,8,114
2022-05-06,2822.09,1797.63,50901.08,9585.76,3040.31,109.77,76.54,1881.2,15,64,9,121
2022-05-07,2818.36,1816.16,50928.7,9551.13,3041.41,108.79,77.21,1882.9,24,42,9,125
2022-05-08,2814.74,1833.99,50964.81,9520.46,3043.28,105.48,77.23,1874.81,17.17,72.72,6.17,126
2022-05-09,2811.22,1851.11,51009.42,9493.75,3045.92,103.09,76.96,1857.1,9,42,4,123
2022-05-10,2807.81,1867.54,51062.51,9470.98,3049.32,99.76,77.37,1839.9,18,68,18,138
2022-05-11,2804.5,1883.27,51124.1,9452.17,3053.49,105.71,77.27,1852.6,33,46,3,135
2022-05-12,2801.3,1898.29,51194.19,9437.31,3058.43,106.13,77.42,1823.8,21,57,16,142
2022-05-13,2798.21,1912.62,51272.76,9426.4,3064.14,110.49,77.44,1807.4,13,34,5,147
2022-05-14,2795.22,1926.24,51359.83,9419.45,3070.61,111.57,77.34,1803.95,16,98,45,184
2022-05-15,2792.33,1939.16,51455.39,9416.45,3077.85,112.48,77.36,1808.74,18.44,58.06,9.39,190
2022-05-16,2789.56,1951.39,51559.45,9417.4,3085.86,114.2,77.49,1813.5,23,58,1,188
2022-05-17,2786.89,1962.91,51671.99,9422.3,3094.63,112.4,77.81,1818.2,12,50,3,185
2022-05-18,2784.32,1973.73,51793.03,9431.16,3104.17,109.59,77.37,1815.9,17,67,3,186
2022-05-19,2781.86,1983.85,51922.57,9443.97,3114.48,112.21,77.82,1841.2,15,53,0,182
2022-05-20,2779.51,1993.27,52060.59,9460.74,3125.56,113.23,77.42,1841.8,18,64,0,173
2022-05-21,2777.26,2001.99,52207.11,9481.45,3137.4,110.54,77.47,1835.86,21,54,0,157
2022-05-22,2775.11,2010,52362.12,9506.12,3150.02,110.13,77.49,1835.5,16.94,54.06,7.56,159
2022-05-23,2773.08,2017.32,52525.63,9534.75,3163.39,110.29,77.82,1847.8,24,69,10,166
2022-05-24,2771.15,2023.94,52697.62,9567.32,3177.54,109.77,77.53,1865.1,14,54,6,171
2022-05-25,2769.32,2029.85,52878.11,9603.85,3192.45,110.33,77.48,1846.2,12,71,7,170
2022-05-26,2767.6,2035.07,53067.1,9644.33,3208.13,114.09,77.5,1847.4,31,67,2,164
2022-05-27,2765.99,2039.58,53264.57,9688.77,3224.58,115.07,77.63,1851.3,14,70,0,155
2022-05-28,2764.48,2043.39,53470.54,9737.15,3241.8,115.07,77.6,1852.8,42,53,0,146
2022-05-29,2763.07,2046.51,53685,9789.49,3259.78,115.56,77.62,1851.63,19.61,59.72,6.83,147
2022-05-30,2761.78,2048.92,53907.96,9845.79,3278.53,115.81,77.69,1848.12,16,81,6,149
2022-05-31,2760.59,2050.63,54139.4,9906.03,3298.05,114.67,77.52,1842.7,71,105,2,133
2022-06-01,2759.5,2051.76,54376.41,9969.46,3318.03,115.26,77.6,1843.3,4,53,3,133
2022-06-02,2758.52,2052.81,54607.26,10032.99,3337.24,116.87,77.58,1866.5,19,76,1,118
2022-06-03,2757.65,2053.89,54829.01,10095.86,3355.39,118.87,77.36,1845.4,12,69,2,115
2022-06-04,2756.88,2055,55041.67,10158.05,3372.47,117.66,77.73,1829.99,22,59,14,84
2022-06-05,2756.22,2056.15,55245.23,10219.58,3388.48,118.5,77.75,1830.04,21.5,65.17,3.33,78
2022-06-06,2755.66,2057.34,55439.7,10280.45,3403.43,118.5,77.69,1839.2,20,45,4,81
2022-06-07,2755.21,2058.56,55625.07,10340.64,3417.3,119.41,77.82,1847.5,11,64,3,81
2022-06-08,2754.86,2059.82,55801.35,10400.17,3430.11,122.11,77.67,1851.9,26,51,7,85
2022-06-09,2754.62,2061.11,55968.54,10459.03,3441.85,121.51,77.72,1848.8,23,50,4,89
2022-06-10,2754.49,2062.44,56126.63,10517.22,3452.52,120.67,77.82,1871.5,22,59,2,91
2022-06-11,2754.46,2063.8,56275.63,10574.75,3462.12,121.55,77.86,1873.75,16,65,4,95
2022-06-12,2754.54,2065.2,56415.54,10631.61,3470.65,121,77.88,1854.69,22.17,64.5,4.28,91
2022-06-13,2754.72,2066.64,56546.35,10687.8,3478.12,120.93,78.18,1828,14,36,3,84
2022-06-14,2755.01,2068.11,56668.06,10743.33,3484.52,118.93,78.16,1809.5,15,62,2,80
2022-06-15,2755.4,2069.61,56780.68,10798.18,3489.85,115.31,77.99,1815.3,24,49,3,76
2022-06-16,2755.9,2071.15,56884.21,10852.37,3494.11,117.59,77.9,1845.7,14,60,2,76
2022-06-17,2756.51,2072.73,56978.65,10905.9,3497.3,109.56,77.98,1835.6,31,65,3,79
2022-06-18,2757.22,2074.34,57063.98,10958.75,3499.43,107.78,77.99,1826.11,33,39,3,82
2022-06-19,2758.04,2075.98,57140.23,11010.94,3500.49,107.32,78.01,1825.44,21.83,60.44,3.78,79
2022-06-20,2758.96,2077.66,57207.38,11062.46,3500.47,108.08,77.96,1829.56,17,57,3,76
2022-06-21,2759.99,2079.38,57265.44,11113.31,3499.39,110.65,77.93,1834.6,28,43,5,79
2022-06-22,2761.12,2081.13,57314.4,11163.5,3497.25,106.19,78.13,1834.3,12,61,3,79
2022-06-23,2762.36,2082.92,57354.27,11213.02,3494.03,104.27,78.19,1825.7,30,69,2,80
2022-06-24,2763.71,2084.74,57385.04,11261.87,3489.75,107.62,78.14,1826.5,30,79,3,81
2022-06-25,2765.16,2086.6,57406.72,11310.05,3484.4,107.59,78.12,1822.89,20,73,0,67
2022-06-26,2766.72,2088.49,57419.31,11357.57,3477.97,109.96,78.14,1822.44,21.44,57.06,3.11,67
2022-06-27,2768.38,2090.42,57422.8,11404.42,3470.49,109.57,78.25,1820.9,19,73,5,68
2022-06-28,2770.15,2092.39,57417.2,11450.6,3461.93,111.76,78.44,1817.5,31,64,0,65
2022-06-29,2772.03,2094.39,57402.51,11496.12,3452.3,109.78,79.07,1813.7,30,91,0,58
2022-06-30,2774.01,2096.42,57378.71,11540.97,3441.61,105.76,78.9,1804.1,123,122,3,57
2022-07-01,2776.06,2098.56,57347.62,11584.56,3430.05,108.43,78.96,1798.9,7,78,4,59
2022-07-02,2778.05,2101.07,57316.39,11624.55,3418.4,105,78.26,1795.88,13,83,0,55
2022-07-03,2779.93,2104.02,57286.81,11660.36,3406.86,101.98,78.28,1792.59,27.28,66.89,2.44,53
2022-07-04,2781.72,2107.41,57258.88,11691.97,3395.44,99.41,78.95,1783.09,21,89,2,52
2022-07-05,2783.41,2111.25,57232.6,11719.39,3384.13,99.5,78.94,1761.8,13,54,2,52
2022-07-06,2785,2115.52,57207.97,11742.63,3372.93,98.53,79.37,1734.9,13,46,0,49
2022-07-07,2786.49,2120.24,57184.99,11761.68,3361.84,102.73,79.04,1737.9,16,57,2,49
2022-07-08,2787.88,2125.39,57163.67,11776.53,3350.87,104.79,79.22,1740.6,26,58,5,51
2022-07-09,2789.17,2130.99,57144,11787.2,3340.01,105.43,78.39,1740.68,40,56,0,48
2022-07-10,2790.36,2137.02,57125.98,11793.68,3329.26,104.38,78.41,1737.62,27.17,69.61,2.17,47
2022-07-11,2791.45,2143.5,57109.6,11795.97,3318.63,104.09,79.33,1730,10,64,5,49
2022-07-12,2792.44,2150.42,57094.89,11794.08,3308.1,95.84,79.48,1723.3,27,70,4,48
2022-07-13,2793.33,2157.78,57081.82,11787.99,3297.69,96.3,79.48,1734.2,29,66,8,53
2022-07-14,2794.12,2165.58,57070.4,11777.71,3287.4,95.78,79.81,1704.5,27,65,4,55
2022-07-15,2794.82,2173.82,57060.64,11763.25,3277.21,97.59,79.88,1702.4,20,69,11,63
2022-07-16,2795.41,2182.5,57052.52,11744.59,3267.14,100.17,78.52,1706.33,16,43,2,65
2022-07-17,2795.91,2191.62,57046.06,11721.75,3257.18,102.4,78.54,1710.47,26.72,69.33,3.17,65
2022-07-18,2796.3,2201.18,57041.25,11694.72,3247.33,102.6,79.72,1709.2,19,67,5,65
2022-07-19,2796.59,2211.19,57038.09,11663.5,3237.6,104.22,80.03,1710,15,69,4,69
2022-07-20,2796.79,2221.63,57036.59,11628.09,3227.98,102.26,79.86,1699.5,25,84,1,70
2022-07-21,2796.89,2232.52,57036.73,11588.49,3218.47,96.35,80,1712.7,21,61,7,74
2022-07-22,2796.88,2243.84,57038.52,11544.7,3209.07,94.7,79.78,1727.1,26,86,5,75
2022-07-23,2796.78,2255.61,57041.97,11496.72,3199.79,93.86,78.66,1730.82,26,63,0,75
2022-07-24,2796.58,2267.82,57047.07,11444.55,3190.62,93.85,78.68,1727.1,21.67,64.83,3.72,76
2022-07-25,2796.28,2280.46,57053.82,11388.2,3181.56,96.7,79.88,1719,21,58,6,80
2022-07-26,2795.87,2293.55,57062.22,11327.65,3172.61,94.98,79.72,1717.7,26,61,3,81
2022-07-27,2795.37,2307.08,57072.27,11262.92,3163.78,97.26,79.84,1719.1,31,71,6,87
2022-07-28,2794.77,2321.05,57083.97,11194,3155.06,96.42,79.85,1750.3,25,76,0,85
2022-07-29,2794.07,2335.46,57097.33,11120.89,3146.45,98.62,79.57,1762.9,32,99,7,87
2022-07-30,2793.27,2350.31,57112.34,11043.59,3137.96,97.06,78.79,1767.94,94,144,0,87
2022-07-31,2792.37,2365.61,57128.99,10962.1,3129.57,95.8,78.81,1766.69,4,36,4,89
2022-08-01,2791.38,2381.26,57149.74,10878.33,3121.48,93.89,79.19,1769,1,34,4,88
2022-08-02,2790.28,2396.97,57184.3,10799.93,3114.39,94.42,78.96,1771.1,22,68,0,84
2022-08-03,2789.08,2412.67,57235.11,10728.81,3108.46,90.66,78.6,1758,20,79,7,83
2022-08-04,2787.78,2428.34,57302.17,10664.96,3103.72,88.54,79.12,1788.5,22,71,4,83
2022-08-05,2786.39,2443.99,57385.48,10608.39,3100.14,89.01,79.15,1772.9,20,66,3,75
2022-08-06,2784.89,2459.63,57485.04,10559.1,3097.75,88.52,78.92,1764.86,31,62,2,75
2022-08-07,2783.3,2475.24,57600.85,10517.09,3096.52,88.67,78.94,1772.99,25.32,71.32,3.58,75
2022-08-08,2781.6,2490.83,57732.91,10482.35,3096.47,90.76,79.41,1786.8,21,65,3,73
2022-08-09,2779.81,2506.41,57881.22,10454.89,3097.6,90.5,79.6,1794,14,74,7,76
2022-08-10,2777.91,2521.96,58045.78,10434.71,3099.9,91.93,79.58,1795.6,25,67,2,77
2022-08-11,2775.92,2537.49,58226.59,10421.81,3103.37,94.34,79.1,1789.7,36,12,2,72
2022-08-12,2773.83,2553.01,58423.66,10416.18,3108.02,92.09,79.61,1798.6,21,57,3,70
2022-08-13,2771.63,2568.5,58636.97,10417.83,3113.84,91.44,79.05,1800.4,15,31,3,73
2022-08-14,2769.34,2583.97,58866.53,10426.76,3120.83,89.68,79.07,1793.54,25.32,64.79,3.47,73
2022-08-15,2766.95,2599.43,59112.34,10442.97,3129.01,89.41,79.63,1781.4,25.56,65.17,3.33,70
2022-08-16,2764.46,2614.86,59374.41,10466.45,3138.35,86.53,79.55,1773.2,16,48,0,67
2022-08-17,2761.87,2630.28,59652.72,10497.21,3148.87,88.11,79.15,1760.3,30,52,0,61
2022-08-18,2759.18,2645.67,59947.29,10535.25,3160.56,90.5,79.36,1755.3,38,74,1,62
2022-08-19,2756.39,2661.04,60258.1,10580.57,3173.43,90.77,79.77,1747.6,21,51,1,56
2022-08-20,2753.5,2676.4,60585.16,10633.16,3187.47,91.87,79.19,1737.25,23,49,1,57
2022-08-21,2750.51,2691.73,60928.48,10693.03,3202.69,92.09,79.21,1730.83,22.12,56.47,2.53,56
2022-08-22,2747.42,2707.05,61288.04,10760.18,3219.08,90.23,79.92,1734,21,51,6,58
2022-08-23,2744.24,2722.34,61663.86,10834.6,3236.64,93.74,79.88,1746.8,26,77,2,60
2022-08-24,2740.95,2737.61,62055.93,10916.31,3255.38,94.89,79.85,1747.8,19,62,2,55
2022-08-25,2737.56,2752.87,62464.24,11005.29,3275.3,92.52,79.8,1757.7,24,62,8,59
2022-08-26,2734.08,2768.1,62888.81,11101.55,3296.39,93.06,79.88,1736.1,24,80,4,60
2022-08-27,2730.49,2783.32,63329.62,11205.08,3318.65,96.83,79.32,1729.04,32,55,1,59
2022-08-28,2726.81,2798.51,63786.69,11315.9,3342.08,97.32,79.34,1735.2,23.88,56.88,2.71,58
2022-08-29,2723.02,2813.69,64260.01,11433.99,3366.69,97.01,79.96,1736.6,59,52,24,79
2022-08-30,2719.14,2828.84,64749.58,11559.35,3392.48,91.64,79.97,1723.2,71,83,6,78
2022-08-31,2715.15,2843.97,65255.39,11692,3419.44,89.55,79.68,1712.8,29.75,56,4,80
2022-09-01,2711.07,2858.94,65768.03,11829.09,3446.97,86.61,79.55,1696.6,5,55,3,81
2022-09-02,2706.89,2873.12,66249.75,11959.31,3472.67,86.87,79.72,1709.8,24,49,5,83
2022-09-03,2702.61,2886.38,66691.12,12079.83,3495.93,87.14,79.45,1713.2,33,49,1,81
2022-09-04,2698.23,2898.71,67092.15,12190.65,3516.76,87.21,79.47,1704.9,29.12,59.31,4.06,82
2022-09-05,2693.74,2910.11,67452.83,12291.76,3535.15,86.85,79.72,1696.69,11,33,1,79
2022-09-06,2689.16,2920.58,67773.16,12383.17,3551.1,86.88,79.78,1700.4,26,47,3,82
2022-09-07,2684.48,2930.13,68053.14,12464.88,3564.62,81.94,79.9,1715.3,29,92,1,83
2022-09-08,2679.7,2938.74,68292.78,12536.88,3575.7,83.54,79.65,1708,23,53,2,84
2022-09-09,2674.83,2946.43,68492.07,12599.18,3584.35,86.79,79.71,1716.2,27,42,1,84
2022-09-10,2669.85,2953.18,68651.01,12651.78,3590.56,88.45,79.58,1729.97,15,54,38,121
2022-09-11,2664.77,2959.01,68769.6,12694.68,3594.34,89.12,79.6,1737.03,27.59,58.59,6.35,125
2022-09-12,2659.59,2963.91,68847.85,12727.87,3595.67,87.78,79.66,1728.1,16,78,4,123
2022-09-13,2654.31,2967.88,68885.75,12751.36,3594.58,87.31,79.36,1705,18,64,2,123
2022-09-14,2648.94,2970.93,68883.3,12765.15,3591.05,88.48,79.6,1696.5,29,77,1,122
2022-09-15,2643.46,2973.04,68840.51,12769.24,3585.08,85.1,79.45,1665.4,25,54,4,118
2022-09-16,2637.89,2974.23,68757.36,12763.62,3576.67,85.11,79.85,1671.7,16,68,3,117
2022-09-17,2632.21,2974.48,68633.87,12748.3,3565.83,85.69,79.71,1678.55,30,40,0,116
2022-09-18,2626.44,2973.81,68470.04,12723.28,3552.55,85.94,79.73,1676.07,26.88,58.24,5.82,119
2022-09-19,2620.56,2972.21,68265.85,12688.56,3536.84,85.73,79.69,1666.2,14,62,2,97
2022-09-20,2614.59,2969.68,68021.32,12644.13,3518.69,84.45,79.71,1659.7,15,68,1,92
2022-09-21,2608.52,2966.23,67736.44,12590,3498.11,82.94,79.76,1664.6,11,76,10,98
2022-09-22,2602.34,2961.84,67411.21,12526.17,3475.09,83.49,80.05,1670.8,21,60,11,106
2022-09-23,2596.07,2956.53,67045.64,12452.64,3449.63,78.74,81.06,1645.3,25,64,1,102
2022-09-24,2589.7,2950.28,66639.72,12369.4,3421.74,78.39,79.84,1630.31,48,58,0,101
2022-09-25,2583.23,2943.11,66193.45,12276.46,3391.41,78.17,79.86,1625.38,22.17,60.56,4.72,102
2022-09-26,2576.66,2935.01,65706.83,12173.82,3358.65,76.71,81.25,1623.3,21,58,7,108
2022-09-27,2569.99,2925.98,65179.87,12061.47,3323.45,78.5,81.62,1626.7,33,80,2,107
2022-09-28,2563.22,2916.03,64612.56,11939.42,3285.81,82.15,81.72,1660.4,39,65,2,108
2022-09-29,2556.35,2905.14,64004.9,11807.67,3245.74,81.23,81.43,1658.5,81,63,8,114
2022-09-30,2549.38,2893.33,63356.9,11666.22,3203.24,79.49,81.48,1662.4,123,93,0,113
2022-10-01,2542.37,2880.83,62680.34,11518.17,3159.03,81.7,79.97,1665.56,2,55,2,77
2022-10-02,2535.55,2868.64,62022.4,11375.92,3116.07,82.6,79.99,1672.52,31.5,65.72,3.33,74
2022-10-03,2528.98,2857,61394.87,11242.6,3075.08,83.63,81.52,1692.9,2,40,4,74
2022-10-04,2522.67,2845.9,60797.76,11118.18,3036.08,86.52,81.5,1721.1,31.47,63.59,3.41,75
2022-10-05,2516.6,2835.36,60231.06,11002.68,2999.06,87.76,81.47,1711.4,31.62,62.75,3.56,78
2022-10-06,2510.78,2825.37,59694.78,10896.1,2964.02,88.45,81.65,1711.7,2,60,7,81
2022-10-07,2505.21,2815.93,59188.9,10798.43,2930.97,92.64,82.35,1700.5,16,65,3,81
2022-10-08,2499.89,2807.05,58713.45,10709.67,2899.89,92.19,80.1,1682.45,24,41,0,81
2022-10-09,2494.82,2798.71,58268.4,10629.82,2870.79,91.89,80.11,1668.06,4,7,1,76
2022-10-10,2490,2790.92,57853.77,10558.89,2843.67,91.13,82.83,1667.3,10,41,4,78
2022-10-11,2485.43,2783.68,57469.55,10496.88,2818.54,89.35,82.42,1678.7,22,67,3,80
2022-10-12,2481.11,2776.99,57115.74,10443.77,2795.38,87.27,82.27,1670.3,22,48,1,71
2022-10-13,2477.04,2770.86,56792.35,10399.59,2774.21,89.11,82.2,1670,13,65,2,62
2022-10-14,2473.22,2765.27,56499.37,10364.31,2755.02,85.61,82.19,1641.7,14,68,4,65
2022-10-15,2469.65,2760.24,56236.81,10337.95,2737.81,85.75,80.22,1634.56,31,59,3,68
2022-10-16,2466.33,2755.75,56004.66,10320.51,2722.57,85.47,80.24,1646.42,27,57.35,3.12,66
2022-10-17,2463.26,2751.82,55802.92,10311.97,2709.32,85.46,82.41,1657,15,50,2,61
2022-10-18,2460.44,2748.43,55631.59,10312.36,2698.05,82.82,82.19,1649,28,63,2,61
2022-10-19,2457.87,2745.6,55490.68,10321.65,2688.77,85.55,82.29,1627.5,27,42,11,70
2022-10-20,2455.54,2743.32,55380.19,10339.86,2681.46,85.98,83,1630.8,25,60,4,66
2022-10-21,2453.47,2741.59,55300.1,10366.98,2676.13,85.05,82.83,1651,36,68,1,67
2022-10-22,2451.65,2740.41,55250.43,10403.02,2672.78,84.42,80.35,1657.31,31,37,3,68
2022-10-23,2450.08,2739.77,55231.17,10447.97,2671.42,84.7,80.37,1651.99,18.94,51.82,3.24,68
2022-10-24,2448.11,2741,55243.31,10502.64,2674.08,84.58,82.54,1648.7,20,52.56,3.19,68
2022-10-25,2447.04,2741.52,55284.68,10565.7,2676.6,85.32,82.76,1652.8,3,0,0,64
2022-10-26,2446.86,2741.19,55355.88,10636.31,2679.21,87.91,82.45,1664,19,49.47,3,64
2022-10-27,2446.29,2742.76,55458.27,10716.92,2685.76,89.08,82.05,1660.7,25,35,2,59
2022-10-28,2445.96,2744.88,55591.08,10806.44,2694.3,87.9,82.44,1639.6,12,41,0,56
2022-10-29,2445.89,2747.55,55754.31,10904.88,2704.82,87.8,80.47,1627.32,43,54,4,60
2022-10-30,2446.07,2750.77,55947.94,11012.22,2717.32,87.33,80.49,1627.9,33,14,3,62
2022-10-31,2446.49,2754.55,56171.99,11128.49,2731.8,86.53,82.24,1635.9,50,100,4,62
2022-11-01,2447.17,2758.56,56414.61,11250.38,2747.53,88.37,82.73,1645,25.5,50.25,2.88,61
2022-11-02,2448.1,2761.53,56628.41,11364.78,2761.57,90,82.68,1645.7,5,63,4,64
2022-11-03,2449.27,2763.16,56801.54,11468.39,2773.19,88.17,82.89,1627.3,4,58,1,63
2022-11-04,2450.7,2763.44,56934.01,11561.23,2782.39,92.61,82.68,1672.5,11,44,1,60
2022-11-05,2452.37,2762.38,57025.81,11643.29,2789.18,92.06,80.59,1685.07,9,50,0,57
2022-11-06,2454.3,2759.96,57076.94,11714.56,2793.54,91.53,80.61,1672.16,22.31,48.69,2.62,57
2022-11-07,2456.47,2756.2,57087.41,11775.05,2795.48,91.79,81.97,1676.5,11,77,1,56
2022-11-08,2458.9,2751.09,57057.22,11824.77,2795,88.91,81.83,1712.1,22,49,5,59
2022-11-09,2461.57,2744.63,56986.36,11863.7,2792.1,85.83,81.41,1710.1,13,55,10,58
2022-11-10,2464.5,2736.83,56874.84,11891.85,2786.79,86.47,81.34,1750.3,27,51,5,59
2022-11-11,2467.67,2727.68,56722.65,11909.22,2779.05,88.96,80.48,1766,27,59,4,62
2022-11-12,2471.1,2717.18,56529.79,11915.82,2768.89,87.35,80.72,1770.22,34,36,1,60
2022-11-13,2474.77,2705.33,56296.27,11911.63,2756.31,87.8,80.73,1771.55,20.56,49.12,2.81,60
2022-11-14,2478.7,2692.13,56022.08,11896.66,2741.31,85.87,80.5,1773.6,11,58,5,61
2022-11-15,2482.87,2677.59,55707.23,11870.91,2723.9,86.92,80.99,1773.8,17,56,0,61
2022-11-16,2487.29,2661.7,55351.71,11834.37,2704.06,85.59,81.07,1773,11,58,7,65
2022-11-17,2491.97,2644.46,54955.53,11787.06,2681.8,81.64,81.5,1760.8,25,60,10,73
2022-11-18,2496.89,2625.88,54518.68,11728.97,2657.12,80.08,81.52,1751.9,24,64,0,73
2022-11-19,2502.06,2605.94,54041.17,11660.1,2630.03,80.59,80.83,1743.09,16,54,2,71
2022-11-20,2507.48,2584.66,53522.99,11580.45,2600.51,80.81,80.85,1737.03,18.65,58.35,3.53,72
2022-11-21,2513.16,2562.03,52964.15,11490.01,2568.57,79.73,81.52,1737.4,20,76,1,69
2022-11-22,2519.08,2538.06,52364.64,11388.8,2534.21,80.95,81.73,1738.3,23,56,16,82
2022-11-23,2525.25,2512.73,51724.47,11276.8,2497.44,77.94,81.71,1744.9,17,54,0,78
2022-11-24,2531.67,2486.06,51043.63,11154.03,2458.24,76.76,81.63,1751.51,19,69,3,80
2022-11-25,2538.35,2458.04,50322.12,11020.47,2416.62,76.28,81.66,1753.3,24,66,0,79
2022-11-26,2545.27,2428.67,49559.95,10876.14,2372.59,75.84,80.95,1746.16,36,58,0,79
